"","Source","Sample.ID","Spot.Bulk","age.mean","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith","Era"
"99","Bühn et al., 2012","AC3-1","Spot",2663,"[2.62e+03,2.68e+03)",2645,10.49,5.3286782646515,NA,-0.06,NA,"Spot","Sulfide","﻿Amazon",NA,"﻿Águas Claras",NA,2012,"High Energy Siliciclastic","Neoarchean"
"100","Bühn et al., 2012","AC3-2","Spot",2663,"[2.62e+03,2.68e+03)",2645,10.46,5.49330615120935,NA,0.12,NA,"Spot","Sulfide","﻿Amazon",NA,"﻿Águas Claras",NA,2012,"High Energy Siliciclastic","Neoarchean"
"101","Bühn et al., 2012","AC4-1","Spot",2663,"[2.62e+03,2.68e+03)",2645,11.75,6.15410727883591,NA,0.12,NA,"Spot","Sulfide","﻿Amazon",NA,"﻿Águas Claras",NA,2012,"High Energy Siliciclastic","Neoarchean"
"102","Bühn et al., 2012","AC4-2","Spot",2663,"[2.62e+03,2.68e+03)",2645,12.36,6.54643682712821,NA,0.2,NA,"Spot","Sulfide","﻿Amazon",NA,"﻿Águas Claras",NA,2012,"High Energy Siliciclastic","Neoarchean"
"103","Bühn et al., 2012","AC5-1","Spot",2663,"[2.62e+03,2.68e+03)",2645,11.71,6.01362346237444,NA,0,NA,"Spot","Sulfide","﻿Amazon",NA,"﻿Águas Claras",NA,2012,"High Energy Siliciclastic","Neoarchean"
"104","Bühn et al., 2012","AC5-2","Spot",2663,"[2.62e+03,2.68e+03)",2645,11.72,6.06874445331307,NA,0.05,NA,"Spot","Sulfide","﻿Amazon",NA,"﻿Águas Claras",NA,2012,"High Energy Siliciclastic","Neoarchean"
"105","Bühn et al., 2012","JOT16","Spot",2200,"[2.18e+03,2.22e+03)",2205,-2.486,-0.803067145729065,NA,0.478,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"None Provided","Paleoproterozoic"
"106","Bühn et al., 2012","JOT17","Spot",2200,"[2.18e+03,2.22e+03)",2205,-1.83333333333333,-0.652995725127453,NA,0.291666666666667,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"None Provided","Paleoproterozoic"
"107","Bühn et al., 2012","JOT2","Spot",2200,"[2.18e+03,2.22e+03)",2205,1.1975,1.0590199514172,NA,0.4425,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"Low Energy Siliciclastic","Paleoproterozoic"
"108","Bühn et al., 2012","JOT21","Spot",2200,"[2.18e+03,2.22e+03)",2205,-15.116,-7.54749211179423,NA,0.266,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"Low Energy Siliciclastic","Paleoproterozoic"
"109","Bühn et al., 2012","JOT30","Spot",2200,"[2.18e+03,2.22e+03)",2205,-5.638,-2.62755183622819,NA,0.28,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"Low Energy Siliciclastic","Paleoproterozoic"
"110","Bühn et al., 2012","JOT33","Spot",2200,"[2.18e+03,2.22e+03)",2205,-10.9633333333333,-5.17789202789411,NA,0.483333333333333,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"Low Energy Siliciclastic","Paleoproterozoic"
"111","Bühn et al., 2012","JOT35","Spot",2200,"[2.18e+03,2.22e+03)",2205,-13.1,-6.37951388275739,NA,0.388571428571429,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"Low Energy Siliciclastic","Paleoproterozoic"
"112","Bühn et al., 2012","JOT36","Spot",2200,"[2.18e+03,2.22e+03)",2205,-13.215,-6.42268576594239,NA,0.405,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"Low Energy Siliciclastic","Paleoproterozoic"
"113","Bühn et al., 2012","JOT57","Spot",2200,"[2.18e+03,2.22e+03)",2205,-10.102,-4.831345801999,NA,0.384,NA,"Spot","Sulfide","﻿Amazon","﻿Pilar de Goiás Greenstone Belt","NA","﻿Pilar de Goiás belt core",2012,"None Provided","Paleoproterozoic"
"114","Caruso et al., 2018","16","Spot",2703,"[2.68e+03,2.72e+03)",2705,0.86045060946,6.01319363298454,NA,5.57035969274,NA,"Spot","Sulfide","Yilgarn","﻿Kurnalpi Terrane","NA","BODH-015",2018,"Low Energy Siliciclastic","Neoarchean"
"115","Caruso et al., 2018","19b","Spot",2703,"[2.68e+03,2.72e+03)",2705,2.908768472575,2.09338162434066,4.98287487522894,0.59642193055,-0.551024967725,"Spot","Sulfide","Yilgarn","﻿Kurnalpi Terrane","NA","NBDH-010",2018,"Low Energy Siliciclastic","Neoarchean"
"116","Caruso et al., 2018","20","Spot",2703,"[2.68e+03,2.72e+03)",2705,5.30992464512,5.84552469264167,7.52746754745777,3.11443929778,-2.58558705348,"Spot","Sulfide","Yilgarn","﻿Kurnalpi Terrane","NA","BODH-015",2018,"Low Energy Siliciclastic","Neoarchean"
"117","Caruso et al., 2020","BSD027F-551.5","Spot",2667.5,"[2.62e+03,2.68e+03)",2645,1.15032871737644,0.043447043935342,2.88039643277074,-0.548795276624668,0.693559582867321,"Spot","Sulfide","Yilgarn","Kalgoorie Terrane","Gindalbie","BSD027F",2020,"Chemical","Neoarchean"
"118","Caruso et al., 2020","BSD030-254.3","Spot",2667.5,"[2.62e+03,2.68e+03)",2645,1.49466568918821,0.209014821217001,3.22419860473955,-0.560443783173482,0.382317949830834,"Spot","Sulfide","Yilgarn","Kalgoorie Terrane","Gindalbie","BSD030",2020,"Chemical","Neoarchean"
"119","Caruso et al., 2020","BSD061-554.6","Spot",2667.5,"[2.62e+03,2.68e+03)",2645,1.38937839840916,0.142519161056084,3.20024089148354,-0.572737274479832,0.558548441693074,"Spot","Sulfide","Yilgarn","Kalgoorie Terrane","Gindalbie","BSD061",2020,"Chemical","Neoarchean"
"120","Caruso et al., 2020","SUD821-24.55","Spot",2667.5,"[2.62e+03,2.68e+03)",2645,1.13817121896406,0.015432252285956,2.90822977309035,-0.570511606767211,0.744236052003106,"Spot","Sulfide","Yilgarn","Kalgoorie Terrane","Gindalbie","SUD821",2020,"Chemical","Neoarchean"
"121","Caruso et al., 2020","SUD821-25.6","Spot",2667.5,"[2.62e+03,2.68e+03)",2645,0.900611431905007,-0.0773270469661077,2.31904305812935,-0.541024384962594,0.607076157946306,"Spot","Sulfide","Yilgarn","Kalgoorie Terrane","Gindalbie","SUD821",2020,"Chemical","Neoarchean"
"122","Caruso et al., 2020","SUD821-36.4","Spot",2667.5,"[2.62e+03,2.68e+03)",2645,2.13656312882479,0.603739454403396,4.81451862503739,-0.496016712232158,0.751116113955475,"Spot","Sulfide","Yilgarn","Kalgoorie Terrane","Gindalbie","SUD821",2020,"Chemical","Neoarchean"
"123","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical","Eoarchean"
"124","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic","Eoarchean"
"125","Chen et al., 2015","BS1","Spot",2690,"[2.68e+03,2.72e+03)",2705,3.476,3.52558021440704,NA,1.737,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Teutonic Bore",2015,"Low Energy Siliciclastic","Neoarchean"
"126","Chen et al., 2015","BS2","Spot",2690,"[2.68e+03,2.72e+03)",2705,4.08727272727273,4.22338420608345,NA,2.12090909090909,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Bentley",2015,"Low Energy Siliciclastic","Neoarchean"
"127","Chen et al., 2015","BS3","Spot",2690,"[2.68e+03,2.72e+03)",2705,10.426875,6.92864516974248,NA,1.574375,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Bentley",2015,"Low Energy Siliciclastic","Neoarchean"
"128","Chen et al., 2015","S1-1","Spot",2690,"[2.68e+03,2.72e+03)",2705,3.0585,4.1709383970288,NA,2.597,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Jaguar",2015,"Low Energy Siliciclastic","Neoarchean"
"129","Chen et al., 2015","S2-2","Spot",2690,"[2.68e+03,2.72e+03)",2705,0.915,1.00205234096326,NA,0.531,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Jaguar",2015,"Low Energy Siliciclastic","Neoarchean"
"130","Chen et al., 2015","S2-3","Spot",2690,"[2.68e+03,2.72e+03)",2705,1.72666666666667,1.2738564784945,NA,0.385,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Jaguar",2015,"Low Energy Siliciclastic","Neoarchean"
"131","Chen et al., 2015","S3-1","Spot",2690,"[2.68e+03,2.72e+03)",2705,1.23,2.75585342154525,NA,2.12266666666667,NA,"Spot","Sulfide","Yilgarn","﻿Norseman-Wiluna greenstone belt","Teutonic Bore volcanic complex","Jaguar",2015,"Low Energy Siliciclastic","Neoarchean"
"132","Crockford et al., 2019","Crock19-1","Bulk",0,"[-25,25)",0,9.35497816307174,4.78992740397821,17.6619738794042,-0.0170070631002606,-0.187287209133281,"Bulk","Sulfate",NA,NA,"Muddy Mt. Nevada",NA,2019,"Sulfates","Mesoproterozoic-Present"
"133","Crockford et al., 2019","Crock19-100","Bulk",816.5,"[775,825)",800,21.1916970711001,10.8477503633,40.6439633824343,-0.0104688452027268,-0.00396164785551889,"Bulk","Sulfate","Congo","Katangan","NA",NA,2019,"Sulfates","Mesoproterozoic-Present"
"134","Crockford et al., 2019","Crock19-101","Bulk",826.5,"[825,875)",850,17.3609911448558,8.95998164049705,33.1747310274564,0.0563927616490378,-0.0687041550228855,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"135","Crockford et al., 2019","Crock19-102","Bulk",826.5,"[825,875)",850,17.2469699562718,8.8739907520563,32.9507089473627,0.0286362165040632,-0.0727150125931786,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"136","Crockford et al., 2019","Crock19-103","Bulk",826.5,"[825,875)",850,16.9502441925096,8.72854522590449,32.3904822141421,0.0347530655424588,-0.0604943147210761,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"137","Crockford et al., 2019","Crock19-104","Bulk",826.5,"[825,875)",850,16.9529509269568,8.71897202152727,32.4772779052045,0.0237972112164808,0.0210801862446033,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"138","Crockford et al., 2019","Crock19-105","Bulk",826.5,"[825,875)",850,17.5423423528107,9.02212349347198,33.6203737258358,0.025919153114895,0.0269639944674651,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"139","Crockford et al., 2019","Crock19-106","Bulk",826.5,"[825,875)",850,19.3592378504199,9.93779209460377,36.8290697673621,0.0141467454424227,-0.273713436985211,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"140","Crockford et al., 2019","Crock19-107","Bulk",826.5,"[825,875)",850,17.5413273273932,9.03186464880323,33.5479868056219,0.0361786562870225,-0.043463956739906,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"141","Crockford et al., 2019","Crock19-108","Bulk",826.5,"[825,875)",850,17.5392972765578,8.99961806563798,33.4172786700695,0.00496876955624614,-0.170254159554716,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"142","Crockford et al., 2019","Crock19-109","Bulk",826.5,"[825,875)",850,17.4002387943384,8.94117113365067,32.9771250272513,0.0175379312716828,-0.342046155510786,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"143","Crockford et al., 2019","Crock19-110","Bulk",826.5,"[825,875)",850,16.749945843425,8.60358971613873,32.102992929121,0.012118605390965,0.0383497598946079,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"144","Crockford et al., 2019","Crock19-111","Bulk",826.5,"[825,875)",850,17.1430990218651,8.80042823421046,32.715365690174,0.00812673143557596,-0.107651933884931,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"145","Crockford et al., 2019","Crock19-112","Bulk",826.5,"[825,875)",850,15.8350696003087,8.15482476708818,30.0857650103601,0.0308363187697669,-0.215145318678477,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"146","Crockford et al., 2019","Crock19-113","Bulk",826.5,"[825,875)",850,17.3934719582207,8.95460720996955,33.258096058793,0.0344298986849623,-0.0480170052871998,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"147","Crockford et al., 2019","Crock19-114","Bulk",826.5,"[825,875)",850,17.9656079519745,9.22500824588712,34.2735713376252,0.0126747072652922,-0.136881744477762,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"148","Crockford et al., 2019","Crock19-115","Bulk",826.5,"[825,875)",850,17.7497458798188,9.13028390783888,33.946629465758,0.0281690856127614,-0.0470998270664893,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"149","Crockford et al., 2019","Crock19-116","Bulk",826.5,"[825,875)",850,16.0455182035697,8.22066154105072,30.6391304241292,-0.0108798276625688,-0.0673640930799237,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"150","Crockford et al., 2019","Crock19-117","Bulk",826.5,"[825,875)",850,16.6210376153824,8.539096549808,31.7259634252576,0.0134825013771156,-0.0900791264173222,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"151","Crockford et al., 2019","Crock19-118","Bulk",826.5,"[825,875)",850,18.2217326990304,9.36440753769552,34.8488929736393,0.021311949311098,-0.0561145504811336,"Bulk","Sulfate","Slave","Shaler","Minto Inlet",NA,2019,"Sulfates","Mesoproterozoic-Present"
"152","Crockford et al., 2019","Crock19-119","Bulk",1045,"[1.02e+03,1.08e+03)",1045,25.8060026197771,13.2420591633249,49.2809923080695,0.0340909520466504,-0.319313375766825,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"153","Crockford et al., 2019","Crock19-120","Bulk",1045,"[1.02e+03,1.08e+03)",1045,27.3036726235325,14.0174887178781,52.0804106443094,0.0479624030855774,-0.433385950557842,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"154","Crockford et al., 2019","Crock19-121","Bulk",1045,"[1.02e+03,1.08e+03)",1045,35.8106006489312,18.3108189546228,68.7822344533187,0.0257379060963885,-0.353061905794746,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"155","Crockford et al., 2019","Crock19-122","Bulk",1045,"[1.02e+03,1.08e+03)",1045,31.4008227219125,16.1014241549367,60.1467493245602,0.0512635016840548,-0.356978938796914,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"156","Crockford et al., 2019","Crock19-123","Bulk",1045,"[1.02e+03,1.08e+03)",1045,33.5902325478026,17.217458244174,64.3638877924806,0.0571043380883651,-0.421183420936643,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"157","Crockford et al., 2019","Crock19-124","Bulk",1045,"[1.02e+03,1.08e+03)",1045,29.8397136295532,15.328513864693,57.0226190452745,0.0706495570705901,-0.433385031836742,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"158","Crockford et al., 2019","Crock19-125","Bulk",1045,"[1.02e+03,1.08e+03)",1045,33.6658519414181,17.2290468599989,64.6217018708735,0.030368697055529,-0.311387381569645,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"159","Crockford et al., 2019","Crock19-126","Bulk",1045,"[1.02e+03,1.08e+03)",1045,28.24561621112,14.4382058576131,54.3780949956536,-0.0100185010298848,0.029929821163698,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"160","Crockford et al., 2019","Crock19-127","Bulk",1045,"[1.02e+03,1.08e+03)",1045,23.8992773727051,12.2600499353684,45.6926937678848,0.0224232121861512,-0.203901744809862,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"161","Crockford et al., 2019","Crock19-128","Bulk",1045,"[1.02e+03,1.08e+03)",1045,29.8397136295532,15.328513864693,57.0226190452745,0.0706495570705901,-0.433385031836742,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"162","Crockford et al., 2019","Crock19-129","Bulk",1045,"[1.02e+03,1.08e+03)",1045,26.0511312581417,13.3755801717437,49.7178868241479,0.0429283188971841,-0.359017791108336,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"163","Crockford et al., 2019","Crock19-13","Bulk",545,"[525,575)",550,18.7571586068453,9.6218763501561,36.0033099713657,0.00547568694986289,0.0640802330875943,"Bulk","Sulfate",NA,NA,"Iran",NA,2019,"Sulfates","Mesoproterozoic-Present"
"164","Crockford et al., 2019","Crock19-130","Bulk",1045,"[1.02e+03,1.08e+03)",1045,21.5236103826746,11.0427414208778,41.1765733048626,0.015329892738114,-0.114096173715133,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"165","Crockford et al., 2019","Crock19-131","Bulk",1045,"[1.02e+03,1.08e+03)",1045,21.6626688648938,11.0971575299692,41.4364457790906,-0.00113092845532847,-0.12356394821375,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"166","Crockford et al., 2019","Crock19-132","Bulk",1045,"[1.02e+03,1.08e+03)",1045,22.4274905170996,11.5249286097716,42.7738884731877,0.0369006406344408,-0.268082412261371,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"167","Crockford et al., 2019","Crock19-133","Bulk",1045,"[1.02e+03,1.08e+03)",1045,21.2317905750976,10.8915855622904,40.5230326271005,0.0129273332913904,-0.202522805125206,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"168","Crockford et al., 2019","Crock19-134","Bulk",1045,"[1.02e+03,1.08e+03)",1045,21.8397908002752,11.2165706582534,41.6114094251057,0.0280114247426244,-0.291712851121709,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"169","Crockford et al., 2019","Crock19-135","Bulk",1045,"[1.02e+03,1.08e+03)",1045,22.9400783530174,11.7738319235789,43.7979404013342,0.0246774447973941,-0.237807914479561,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"170","Crockford et al., 2019","Crock19-136","Bulk",1045,"[1.02e+03,1.08e+03)",1045,21.5017873361947,11.0215796006756,41.6412561647197,0.00529151923966964,0.392852415863864,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"171","Crockford et al., 2019","Crock19-137","Bulk",1045,"[1.02e+03,1.08e+03)",1045,33.3522090873615,17.0663023855866,63.9805115681245,0.0265887428825273,-0.338714135016154,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"172","Crockford et al., 2019","Crock19-138","Bulk",1045,"[1.02e+03,1.08e+03)",1045,31.4505589673777,16.1513055882707,60.1796836579276,0.0759122873421632,-0.421212042756444,"Bulk","Sulfate","Superior","Bylot","Angmaat Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"173","Crockford et al., 2019","Crock19-139","Bulk",1045,"[1.02e+03,1.08e+03)",1045,26.0044400889294,13.336279648511,50.5294093822824,0.0273759468087942,0.543293417408357,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"174","Crockford et al., 2019","Crock19-14","Bulk",545,"[525,575)",550,23.0207728737211,11.8287518855322,43.8025717919639,0.0384951541920753,-0.389663514432236,"Bulk","Sulfate",NA,NA,"Iran",NA,2019,"Sulfates","Mesoproterozoic-Present"
"175","Crockford et al., 2019","Crock19-140","Bulk",1045,"[1.02e+03,1.08e+03)",1045,28.4892223113582,14.5586266916211,54.7712486002286,-0.0133642666899636,-0.0515684902393261,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"176","Crockford et al., 2019","Crock19-141","Bulk",1045,"[1.02e+03,1.08e+03)",1045,33.9434613931477,17.3917913344113,65.0843263348955,0.0524310808365236,-0.392241563732497,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"177","Crockford et al., 2019","Crock19-142","Bulk",1045,"[1.02e+03,1.08e+03)",1045,28.3354459605827,14.5651767788266,54.1701970162712,0.0713118315669448,-0.352984274508664,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"178","Crockford et al., 2019","Crock19-143","Bulk",1045,"[1.02e+03,1.08e+03)",1045,28.6125478996035,14.6805590842152,54.567467412517,0.0459167056536813,-0.495680792548448,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"179","Crockford et al., 2019","Crock19-144","Bulk",1045,"[1.02e+03,1.08e+03)",1045,22.3787692970521,11.4695047949565,42.726030770013,0.00630007527013809,-0.221505392743659,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"180","Crockford et al., 2019","Crock19-145","Bulk",1045,"[1.02e+03,1.08e+03)",1045,26.7778894571853,13.7504467010405,51.1356069558284,0.0482172609750364,-0.354922098912716,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"181","Crockford et al., 2019","Crock19-146","Bulk",1045,"[1.02e+03,1.08e+03)",1045,33.7237083902249,17.2688512360937,64.7390304334954,0.0408520766761455,-0.30731410080962,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
"182","Crockford et al., 2019","Crock19-147","Bulk",1045,"[1.02e+03,1.08e+03)",1045,36.4079431072235,18.6186730532794,70.1083559703206,0.0312079254141118,-0.198709348783609,"Bulk","Sulfate","Superior","Bylot","Iqqittuq Formation",NA,2019,"Sulfates","Mesoproterozoic-Present"
